Lat,Lng
53.07467, 08.80526, 
53.07467, 08.80522, 
53.07467, 08.80518, 
53.07467, 08.80516, 
53.07467, 08.80515, 
53.07467, 08.80514, 
53.07467, 08.80511, 
53.07467, 08.80509, 
53.07469, 08.80507, 
53.07470, 08.80507, 
53.07471, 08.80506, 
53.07472, 08.80506, 
53.07472, 08.80505, 
53.07472, 08.80505, 
53.07472, 08.80505, 
53.07472, 08.80505, 
53.07472, 08.80505, 
53.07472, 08.80505, 
53.07472, 08.80505, 
53.07472, 08.80505, 
53.07472, 08.80505, 
53.07472, 08.80505, 
53.07472, 08.80505, 
53.07471, 08.80505, 
53.07471, 08.80505, 
53.07472, 08.80505, 
53.07472, 08.80505, 
53.07472, 08.80505, 
53.07472, 08.80505, 
53.07472, 08.80505, 
53.07472, 08.80505, 
53.07472, 08.80505, 
53.07472, 08.80505, 
53.07472, 08.80505, 
53.07473, 08.80504, 
53.07473, 08.80504, 
53.07473, 08.80504, 
53.07473, 08.80504, 
53.07473, 08.80504, 
53.07473, 08.80503, 
53.07473, 08.80503, 
53.07473, 08.80503, 
53.07473, 08.80503, 
53.07472, 08.80503, 
53.07472, 08.80503, 
53.07472, 08.80503, 
53.07472, 08.80503, 
53.07472, 08.80503, 
53.07472, 08.80503, 
53.07472, 08.80503, 
53.07472, 08.80503, 
53.07472, 08.80504, 
53.07472, 08.80504, 
53.07472, 08.80504, 
53.07472, 08.80504, 
53.07472, 08.80504, 
53.07472, 08.80503, 
53.07472, 08.80503, 
53.07472, 08.80503, 
53.07472, 08.80503, 
53.07472, 08.80503, 
53.07472, 08.80503, 
53.07472, 08.80503, 
53.07472, 08.80502, 
53.07472, 08.80502, 
53.07472, 08.80503, 
53.07472, 08.80503, 
53.07472, 08.80503, 
53.07472, 08.80503, 
53.07472, 08.80503, 
53.07472, 08.80503, 
53.07472, 08.80503, 
53.07472, 08.80503, 
53.07472, 08.80503, 
53.07472, 08.80503, 
53.07472, 08.80503, 
53.07472, 08.80504, 
53.07472, 08.80504, 
53.07472, 08.80504, 
53.07472, 08.80504, 
53.07472, 08.80503, 
53.07472, 08.80503, 
53.07472, 08.80503, 
53.07472, 08.80503, 
53.07472, 08.80503, 
53.07472, 08.80503, 
53.07472, 08.80503, 
53.07472, 08.80503, 
53.07472, 08.80503, 
53.07472, 08.80503, 
53.07472, 08.80503, 
53.07472, 08.80503, 
53.07472, 08.80503, 
53.07472, 08.80503, 
53.07472, 08.80503, 
53.07471, 08.80503, 
53.07471, 08.80503, 
53.07471, 08.80503, 
53.07471, 08.80503, 
53.07471, 08.80503, 
53.07471, 08.80503, 
53.07471, 08.80503, 
53.07471, 08.80503, 
53.07471, 08.80503, 
53.07471, 08.80502, 
53.07471, 08.80502, 
53.07471, 08.80502, 
53.07471, 08.80502, 
53.07471, 08.80502, 
53.07471, 08.80502, 
53.07472, 08.80503, 
53.07472, 08.80504, 
53.07472, 08.80503, 
53.07473, 08.80503, 
53.07473, 08.80503, 
53.07473, 08.80503, 
53.07472, 08.80503, 
53.07472, 08.80504, 
53.07472, 08.80505, 
53.07473, 08.80505, 
53.07473, 08.80506, 
53.07473, 08.80506, 
53.07473, 08.80505, 
53.07473, 08.80505, 
53.07473, 08.80505, 
53.07473, 08.80505, 
53.07473, 08.80505, 
53.07473, 08.80505, 
53.07473, 08.80505, 
53.07473, 08.80505, 
53.07473, 08.80505, 
53.07473, 08.80505, 
53.07473, 08.80505, 
53.07473, 08.80505, 
53.07473, 08.80506, 
53.07473, 08.80506, 
53.07473, 08.80506, 
53.07473, 08.80507, 
53.07473, 08.80506, 
53.07473, 08.80506, 
53.07473, 08.80506, 
53.07473, 08.80506, 
53.07473, 08.80506, 
53.07473, 08.80506, 
53.07473, 08.80506, 
53.07473, 08.80506, 
53.07473, 08.80506, 
53.07473, 08.80506, 
53.07473, 08.80506, 
53.07473, 08.80506, 
53.07473, 08.80506, 
53.07473, 08.80505, 
53.07473, 08.80505, 
53.07473, 08.80505, 
53.07473, 08.80505, 
53.07473, 08.80505, 
53.07473, 08.80505, 
53.07473, 08.80505, 
53.07473, 08.80505, 
53.07474, 08.80506, 
53.07474, 08.80506, 
53.07474, 08.80506, 
53.07474, 08.80505, 
53.07474, 08.80504, 
53.07474, 08.80503, 
53.07474, 08.80503, 
53.07474, 08.80503, 
53.07474, 08.80503, 
53.07474, 08.80503, 
53.07474, 08.80503, 
53.07474, 08.80503, 
53.07474, 08.80503, 
53.07474, 08.80503, 
53.07474, 08.80503, 
53.07474, 08.80501, 
53.07474, 08.80500, 
53.07474, 08.80500, 
53.07474, 08.80499, 
53.07474, 08.80498, 
53.07474, 08.80498, 
53.07474, 08.80498, 
53.07474, 08.80498, 
53.07474, 08.80498, 
53.07474, 08.80497, 
53.07474, 08.80497, 
53.07474, 08.80498, 
53.07474, 08.80497, 
53.07474, 08.80497, 
53.07474, 08.80497, 
53.07474, 08.80497, 
53.07474, 08.80496, 
53.07474, 08.80496, 
53.07474, 08.80495, 
53.07474, 08.80495, 
53.07474, 08.80495, 
53.07474, 08.80495, 
53.07474, 08.80495, 
53.07474, 08.80495, 
53.07474, 08.80495, 
53.07474, 08.80495, 
53.07474, 08.80495, 
53.07474, 08.80495, 
53.07474, 08.80494, 
53.07473, 08.80494, 
53.07473, 08.80493, 
53.07473, 08.80493, 
53.07472, 08.80493, 
53.07472, 08.80493, 
53.07472, 08.80493, 
53.07472, 08.80493, 
53.07472, 08.80493, 
53.07472, 08.80495, 
53.07471, 08.80495, 
53.07471, 08.80495, 
53.07471, 08.80496, 
53.07471, 08.80496, 
53.07471, 08.80496, 
53.07471, 08.80496, 
53.07471, 08.80496, 
53.07471, 08.80496, 
53.07470, 08.80497, 
53.07470, 08.80497, 
53.07469, 08.80497, 
53.07468, 08.80497, 
53.07468, 08.80497, 
53.07468, 08.80497, 
53.07467, 08.80497, 
53.07506, 08.80591, 
53.07507, 08.80592, 
53.07510, 08.80593, 
53.07509, 08.80595, 
53.07510, 08.80597, 
53.07510, 08.80599, 
53.07510, 08.80600, 
53.07511, 08.80600, 
53.07512, 08.80601, 
53.07513, 08.80602, 
53.07513, 08.80603, 
53.07513, 08.80605, 
53.07513, 08.80607, 
53.07513, 08.80606, 
53.07514, 08.80607, 
53.07515, 08.80608, 
53.07515, 08.80608, 
53.07515, 08.80608, 
53.07516, 08.80608, 
53.07516, 08.80609, 
53.07516, 08.80609, 
53.07517, 08.80609, 
53.07518, 08.80610, 
53.07519, 08.80611, 
53.07520, 08.80612, 
53.07521, 08.80614, 
53.07521, 08.80615, 
53.07521, 08.80616, 
53.07522, 08.80617, 
53.07522, 08.80618, 
53.07523, 08.80620, 
53.07522, 08.80622, 
53.07522, 08.80623, 
53.07522, 08.80625, 
53.07521, 08.80626, 
53.07521, 08.80628, 
53.07521, 08.80630, 
53.07521, 08.80633, 
53.07521, 08.80636, 
53.07521, 08.80639, 
53.07521, 08.80640, 
53.07522, 08.80641, 
53.07521, 08.80642, 
53.07521, 08.80642, 
53.07525, 08.80642, 
53.07526, 08.80643, 
53.07526, 08.80643, 
53.07525, 08.80645, 
53.07525, 08.80646, 
53.07524, 08.80647, 
53.07524, 08.80647, 
53.07524, 08.80648, 
53.07523, 08.80650, 
53.07523, 08.80651, 
53.07522, 08.80652, 
53.07522, 08.80652, 
53.07521, 08.80652, 
53.07520, 08.80654, 
53.07520, 08.80654, 
53.07520, 08.80655, 
53.07519, 08.80655, 
53.07518, 08.80656, 
53.07518, 08.80656, 
53.07517, 08.80657, 
53.07518, 08.80657, 
53.07517, 08.80656, 
53.07517, 08.80656, 
53.07517, 08.80656, 
53.07517, 08.80656, 
53.07517, 08.80656, 
53.07517, 08.80656, 
53.07517, 08.80656, 
53.07517, 08.80656, 
53.07517, 08.80656, 
53.07517, 08.80656, 
53.07517, 08.80656, 
53.07517, 08.80656, 
53.07517, 08.80656, 
53.07517, 08.80656, 
53.07517, 08.80656, 
53.07517, 08.80656, 
53.07516, 08.80655, 
53.07516, 08.80656, 
53.07515, 08.80656, 
53.07515, 08.80656, 
53.07515, 08.80656, 
53.07514, 08.80656, 
53.07514, 08.80655, 
53.07514, 08.80655, 
53.07514, 08.80656, 
53.07513, 08.80657, 
53.07513, 08.80657, 
53.07513, 08.80657, 
53.07513, 08.80656, 
53.07513, 08.80657, 
53.07513, 08.80657, 
53.07513, 08.80659, 
53.07513, 08.80660, 
53.07513, 08.80660, 
53.07513, 08.80660, 
53.07513, 08.80660, 
53.07514, 08.80661, 
53.07514, 08.80661, 
53.07514, 08.80660, 
53.07515, 08.80659, 
53.07514, 08.80659, 
53.07514, 08.80658, 
53.07514, 08.80658, 
53.07514, 08.80658, 
53.07514, 08.80658, 
53.07514, 08.80658, 
53.07514, 08.80658, 
53.07514, 08.80658, 
53.07515, 08.80659, 
53.07515, 08.80660, 
53.07515, 08.80660, 
53.07515, 08.80661, 
53.07516, 08.80662, 
53.07516, 08.80663, 
53.07517, 08.80663, 
53.07517, 08.80663, 
53.07517, 08.80663, 
53.07517, 08.80663, 
53.07517, 08.80663, 
53.07517, 08.80664, 
53.07517, 08.80663, 
53.07517, 08.80664, 
53.07517, 08.80664, 
53.07517, 08.80664, 
53.07517, 08.80664, 
53.07517, 08.80664, 
53.07517, 08.80664, 
53.07517, 08.80664, 
53.07517, 08.80664, 
53.07517, 08.80664, 
53.07517, 08.80664, 
53.07517, 08.80664, 
53.07517, 08.80664, 
53.07517, 08.80664, 
53.07518, 08.80664, 
53.07518, 08.80664, 
53.07518, 08.80664, 
53.07518, 08.80664, 
53.07518, 08.80664, 
53.07519, 08.80664, 
53.07519, 08.80664, 
53.07519, 08.80663, 
53.07518, 08.80663, 
53.07518, 08.80662, 
53.07517, 08.80662, 
53.07517, 08.80662, 
53.07517, 08.80662, 
53.07517, 08.80662, 
53.07517, 08.80661, 
53.07518, 08.80661, 
53.07518, 08.80661, 
53.07518, 08.80660, 
53.07518, 08.80660, 
53.07517, 08.80660, 
53.07517, 08.80659, 
53.07516, 08.80658, 
53.07516, 08.80657, 
53.07516, 08.80657, 
53.07516, 08.80657, 
53.07516, 08.80657, 
53.07516, 08.80658, 
53.07516, 08.80659, 
53.07516, 08.80659, 
53.07516, 08.80660, 
53.07515, 08.80662, 
53.07516, 08.80663, 
53.07515, 08.80663, 
53.07515, 08.80665, 
53.07515, 08.80664, 
53.07516, 08.80664, 
53.07515, 08.80664, 
53.07515, 08.80663, 
53.07515, 08.80664, 
53.07515, 08.80664, 
53.07515, 08.80665, 
53.07516, 08.80666, 
53.07515, 08.80667, 
53.07515, 08.80668, 
53.07516, 08.80670, 
53.07516, 08.80670, 
53.07517, 08.80670, 
53.07517, 08.80670, 
53.07518, 08.80671, 
53.07518, 08.80671, 
53.07518, 08.80669, 
53.07519, 08.80667, 
53.07519, 08.80666, 
53.07520, 08.80665, 
53.07520, 08.80666, 
53.07521, 08.80666, 
53.07521, 08.80665, 
53.07522, 08.80665, 
53.07522, 08.80665, 
53.07524, 08.80662, 
53.07525, 08.80661, 
53.07524, 08.80661, 
53.07524, 08.80661, 
53.07524, 08.80661, 
53.07523, 08.80663, 
53.07523, 08.80664, 
53.07523, 08.80665, 
53.07503, 08.80665, 
53.07508, 08.80665, 
53.07513, 08.80667, 
53.07516, 08.80669, 
53.07518, 08.80670, 
53.07519, 08.80671, 
53.07521, 08.80671, 
53.07522, 08.80671, 
53.07522, 08.80671, 
53.07522, 08.80671, 
53.07522, 08.80672, 
53.07522, 08.80671, 
53.07522, 08.80672, 
53.07522, 08.80672, 
53.07522, 08.80672, 
53.07522, 08.80672, 
53.07522, 08.80672, 
53.07522, 08.80672, 
53.07522, 08.80673, 
53.07523, 08.80673, 
53.07523, 08.80673, 
53.07523, 08.80667, 
53.07525, 08.80667, 
53.07529, 08.80672, 
53.07531, 08.80674, 
53.07532, 08.80677, 
53.07534, 08.80678, 
53.07534, 08.80681, 
53.07535, 08.80681, 
53.07536, 08.80681, 
53.07537, 08.80680, 
53.07538, 08.80680, 
53.07537, 08.80680, 
53.07537, 08.80679, 
53.07537, 08.80680, 
53.07536, 08.80682, 
53.07537, 08.80684, 
53.07536, 08.80684, 
53.07535, 08.80682, 
53.07535, 08.80682, 
53.07535, 08.80682, 
53.07535, 08.80682, 
53.07534, 08.80682, 
53.07534, 08.80682, 
53.07534, 08.80682, 
53.07534, 08.80683, 
53.07534, 08.80683, 
53.07534, 08.80683, 
53.07534, 08.80683, 
53.07534, 08.80683, 
53.07534, 08.80683, 
53.07534, 08.80683, 
53.07535, 08.80683, 
53.07535, 08.80683, 
53.07535, 08.80683, 
53.07535, 08.80683, 
53.07535, 08.80683, 
53.07535, 08.80683, 
53.07535, 08.80683, 
53.07535, 08.80683, 
53.07535, 08.80684, 
53.07535, 08.80685, 
53.07535, 08.80687, 
53.07536, 08.80687, 
53.07536, 08.80687, 
53.07536, 08.80688, 
53.07537, 08.80688, 
53.07537, 08.80688, 
53.07537, 08.80688, 
53.07537, 08.80688, 
53.07536, 08.80688, 
53.07536, 08.80687, 
53.07536, 08.80687, 
53.07536, 08.80687, 
53.07536, 08.80687, 
53.07536, 08.80687, 
53.07536, 08.80686, 
53.07536, 08.80686, 
53.07536, 08.80686, 
53.07536, 08.80686, 
53.07535, 08.80686, 
53.07536, 08.80686, 
53.07535, 08.80685, 
53.07534, 08.80685, 
53.07534, 08.80685, 
53.07534, 08.80684, 
53.07534, 08.80684, 
53.07533, 08.80684, 
53.07533, 08.80684, 
53.07534, 08.80685, 
53.07535, 08.80685, 
53.07535, 08.80685, 
53.07535, 08.80685, 
53.07535, 08.80685, 
53.07536, 08.80686, 
53.07536, 08.80686, 
53.07536, 08.80685, 
53.07536, 08.80685, 
53.07535, 08.80686, 
53.07535, 08.80687, 
53.07536, 08.80686, 
53.07536, 08.80685, 
53.07537, 08.80684, 
53.07537, 08.80684, 
53.07536, 08.80684, 
53.07536, 08.80683, 
53.07536, 08.80684, 
53.07536, 08.80683, 
53.07534, 08.80681, 
53.07531, 08.80678, 
53.07531, 08.80677, 
53.07530, 08.80676, 
53.07530, 08.80676, 
53.07530, 08.80676, 
53.07531, 08.80676, 
53.07531, 08.80676, 
53.07530, 08.80676, 
53.07530, 08.80675, 
53.07530, 08.80674, 
53.07530, 08.80674, 
53.07530, 08.80674, 
53.07530, 08.80674, 
53.07530, 08.80674, 
53.07530, 08.80674, 
53.07530, 08.80674, 
53.07530, 08.80674, 
53.07529, 08.80675, 
53.07530, 08.80676, 
53.07530, 08.80676, 
53.07529, 08.80677, 
53.07530, 08.80676, 
53.07530, 08.80676, 
53.07530, 08.80676, 
53.07530, 08.80676, 
53.07530, 08.80676, 
53.07530, 08.80676, 
53.07529, 08.80675, 
53.07530, 08.80675, 
53.07530, 08.80675, 
53.07530, 08.80675, 
53.07530, 08.80676, 
53.07530, 08.80676, 
53.07530, 08.80677, 
53.07530, 08.80677, 
53.07530, 08.80677, 
53.07530, 08.80676, 
53.07530, 08.80676, 
53.07530, 08.80676, 
53.07529, 08.80676, 
53.07529, 08.80676, 
53.07529, 08.80677, 
53.07529, 08.80677, 
53.07529, 08.80677, 
53.07529, 08.80677, 
53.07529, 08.80678, 
53.07529, 08.80679, 
53.07529, 08.80679, 
53.07529, 08.80679, 
53.07529, 08.80679, 
53.07529, 08.80679, 
53.07529, 08.80678, 
53.07529, 08.80678, 
53.07529, 08.80678, 
53.07529, 08.80678, 
53.07529, 08.80678, 
53.07529, 08.80678, 
53.07529, 08.80678, 
53.07529, 08.80678, 
53.07529, 08.80677, 
53.07529, 08.80675, 
53.07529, 08.80674, 
53.07529, 08.80674, 
53.07529, 08.80674, 
53.07529, 08.80674, 
53.07529, 08.80674, 
53.07528, 08.80674, 
53.07527, 08.80675, 
53.07527, 08.80675, 
53.07527, 08.80675, 
53.07527, 08.80676, 
53.07526, 08.80676, 
53.07526, 08.80677, 
53.07526, 08.80677, 
53.07526, 08.80677, 
53.07527, 08.80676, 
53.07527, 08.80676, 
53.07527, 08.80676, 
53.07527, 08.80677, 
53.07527, 08.80677, 
53.07527, 08.80677, 
53.07527, 08.80677, 
53.07527, 08.80677, 
53.07527, 08.80678, 
53.07527, 08.80679, 
53.07527, 08.80680, 
53.07527, 08.80681, 
53.07526, 08.80683, 
53.07526, 08.80684, 
53.07527, 08.80686, 
53.07527, 08.80687, 
53.07527, 08.80687, 
53.07527, 08.80687, 
53.07526, 08.80687, 
53.07526, 08.80687, 
53.07525, 08.80687, 
53.07524, 08.80688, 
53.07524, 08.80688, 
53.07524, 08.80688, 
53.07524, 08.80687, 
53.07523, 08.80688, 
53.07523, 08.80689, 
53.07522, 08.80690, 
53.07522, 08.80690, 
53.07522, 08.80690, 
53.07522, 08.80690, 
53.07521, 08.80689, 
53.07520, 08.80688, 
53.07519, 08.80687, 
53.07518, 08.80686, 
53.07518, 08.80687, 
53.07516, 08.80686, 
53.07515, 08.80687, 
53.07509, 08.80694, 
53.07507, 08.80693, 
53.07483, 08.80713, 
53.07483, 08.80713, 
53.07483, 08.80716, 
53.07483, 08.80717, 
53.07483, 08.80718, 
53.07483, 08.80718, 
53.07483, 08.80718, 
53.07483, 08.80718, 
53.07483, 08.80718, 
53.07483, 08.80718, 
53.07484, 08.80719, 
53.07484, 08.80721, 
53.07485, 08.80721, 
53.07485, 08.80722, 
53.07485, 08.80722, 
53.07485, 08.80722, 
53.07485, 08.80723, 
53.07485, 08.80723, 
53.07485, 08.80723, 
53.07486, 08.80723, 
53.07486, 08.80723, 
53.07486, 08.80723, 
53.07486, 08.80724, 
53.07486, 08.80724, 
53.07487, 08.80724, 
53.07488, 08.80725, 
53.07490, 08.80726, 
53.07491, 08.80727, 
53.07492, 08.80727, 
53.07493, 08.80728, 
53.07495, 08.80729, 
53.07497, 08.80730, 
53.07499, 08.80731, 
53.07501, 08.80732, 
53.07503, 08.80734, 
53.07506, 08.80734, 
53.07508, 08.80735, 
53.07510, 08.80735, 
53.07511, 08.80735, 
53.07512, 08.80735, 
53.07514, 08.80735, 
53.07516, 08.80735, 
53.07517, 08.80737, 
53.07518, 08.80738, 
53.07519, 08.80740, 
53.07520, 08.80741, 
53.07521, 08.80742, 
53.07522, 08.80744, 
53.07522, 08.80744, 
53.07523, 08.80744, 
53.07524, 08.80745, 
53.07526, 08.80746, 
53.07527, 08.80746, 
53.07527, 08.80747, 
53.07529, 08.80746, 
53.07531, 08.80746, 
53.07532, 08.80746, 
53.07532, 08.80745, 
53.07533, 08.80745, 
53.07534, 08.80745, 
53.07535, 08.80746, 
53.07536, 08.80745, 
53.07536, 08.80746, 
53.07537, 08.80746, 
53.07539, 08.80747, 
53.07541, 08.80747, 
53.07543, 08.80746, 
53.07544, 08.80746, 
53.07545, 08.80747, 
53.07547, 08.80747, 
53.07547, 08.80746, 
53.07548, 08.80746, 
53.07549, 08.80747, 
53.07550, 08.80746, 
53.07551, 08.80745, 
53.07552, 08.80744, 
53.07553, 08.80744, 
53.07554, 08.80744, 
53.07555, 08.80743, 
53.07557, 08.80742, 
53.07558, 08.80741, 
53.07560, 08.80738, 
53.07561, 08.80737, 
53.07563, 08.80736, 
53.07564, 08.80736, 
53.07565, 08.80735, 
53.07566, 08.80735, 
53.07567, 08.80735, 
53.07569, 08.80733, 
53.07570, 08.80731, 
53.07572, 08.80728, 
53.07574, 08.80725, 
53.07575, 08.80721, 
53.07577, 08.80719, 
53.07578, 08.80717, 
53.07579, 08.80715, 
53.07579, 08.80713, 
53.07580, 08.80712, 
53.07581, 08.80710, 
53.07582, 08.80709, 
53.07582, 08.80707, 
53.07582, 08.80706, 
53.07583, 08.80705, 
53.07583, 08.80705, 
53.07584, 08.80703, 
53.07585, 08.80701, 
53.07585, 08.80700, 
53.07586, 08.80698, 
53.07586, 08.80698, 
53.07587, 08.80697, 
53.07587, 08.80696, 
53.07587, 08.80696, 
53.07587, 08.80695, 
53.07587, 08.80695, 
53.07587, 08.80694, 
53.07587, 08.80693, 
53.07588, 08.80692, 
53.07588, 08.80692, 
53.07588, 08.80692, 
53.07588, 08.80691, 
53.07588, 08.80691, 
53.07588, 08.80691, 
53.07588, 08.80690, 
53.07588, 08.80690, 
53.07588, 08.80690, 
53.07589, 08.80689, 
53.07589, 08.80689, 
53.07589, 08.80689, 
53.07589, 08.80688, 
53.07589, 08.80688, 
53.07589, 08.80688, 
53.07590, 08.80688, 
53.07590, 08.80687, 
53.07590, 08.80687, 
53.07591, 08.80687, 
53.07591, 08.80687, 
53.07590, 08.80686, 
53.07591, 08.80686, 
53.07591, 08.80686, 
53.07592, 08.80685, 
53.07593, 08.80684, 
53.07593, 08.80684, 
53.07594, 08.80684, 
53.07595, 08.80685, 
53.07596, 08.80684, 
53.07596, 08.80684, 
53.07598, 08.80683, 
53.07598, 08.80682, 
53.07598, 08.80682, 
53.07598, 08.80681, 
53.07598, 08.80681, 
53.07599, 08.80681, 
53.07599, 08.80681, 
53.07599, 08.80681, 
53.07599, 08.80681, 
53.07599, 08.80681, 
53.07599, 08.80681, 
53.07599, 08.80681, 
53.07599, 08.80681, 
53.07599, 08.80681, 
53.07599, 08.80681, 
53.07600, 08.80681, 
53.07600, 08.80682, 
53.07600, 08.80682, 
53.07600, 08.80682, 
53.07600, 08.80682, 
53.07599, 08.80683, 
53.07599, 08.80683, 
53.07600, 08.80683, 
53.07600, 08.80683, 
53.07600, 08.80683, 
53.07601, 08.80683, 
53.07601, 08.80683, 
53.07601, 08.80683, 
53.07601, 08.80683, 
53.07601, 08.80683, 
53.07601, 08.80683, 
53.07601, 08.80683, 
53.07601, 08.80684, 
53.07601, 08.80684, 
53.07601, 08.80684, 
53.07601, 08.80685, 
53.07601, 08.80685, 
53.07602, 08.80685, 
53.07602, 08.80685, 
53.07602, 08.80685, 
53.07602, 08.80685, 
53.07602, 08.80685, 
53.07602, 08.80685, 
53.07602, 08.80685, 
53.07602, 08.80685, 
53.07602, 08.80685, 
53.07603, 08.80685, 
53.07603, 08.80685, 
53.07603, 08.80685, 
53.07603, 08.80684, 
53.07603, 08.80684, 
53.07603, 08.80684, 
53.07603, 08.80684, 
53.07603, 08.80683, 
53.07603, 08.80683, 
53.07603, 08.80683, 
53.07603, 08.80683, 
53.07603, 08.80683, 
53.07603, 08.80684, 
53.07603, 08.80684, 
53.07603, 08.80684, 
53.07603, 08.80684, 
53.07603, 08.80684, 
53.07603, 08.80684, 
53.07602, 08.80685, 
53.07602, 08.80685, 
53.07601, 08.80686, 
53.07601, 08.80686, 
53.07601, 08.80686, 
53.07601, 08.80687, 
53.07601, 08.80687, 
53.07601, 08.80687, 
53.07601, 08.80687, 
53.07601, 08.80687, 
53.07600, 08.80688, 
53.07600, 08.80689, 
53.07600, 08.80689, 
53.07600, 08.80689, 
53.07600, 08.80690, 
53.07599, 08.80690, 
53.07599, 08.80690, 
53.07599, 08.80690, 
53.07599, 08.80690, 
53.07599, 08.80690, 
53.07599, 08.80690, 
53.07599, 08.80690, 
53.07599, 08.80690, 
53.07599, 08.80691, 
53.07599, 08.80691, 
53.07599, 08.80691, 
53.07599, 08.80691, 
53.07599, 08.80691, 
53.07598, 08.80691, 
53.07598, 08.80691, 
53.07598, 08.80691, 
53.07598, 08.80692, 
53.07598, 08.80692, 
53.07598, 08.80693, 
53.07599, 08.80695, 
53.07599, 08.80696, 
53.07599, 08.80697, 
53.07600, 08.80698, 
53.07600, 08.80699, 
53.07600, 08.80701, 
53.07601, 08.80701, 
53.07601, 08.80702, 
53.07601, 08.80704, 
53.07602, 08.80705, 
53.07602, 08.80706, 
53.07603, 08.80707, 
53.07603, 08.80707, 
53.07603, 08.80708, 
53.07604, 08.80710, 
53.07605, 08.80711, 
53.07606, 08.80712, 
53.07607, 08.80712, 
53.07608, 08.80713, 
53.07608, 08.80713, 
53.07610, 08.80712, 
53.07611, 08.80712, 
53.07611, 08.80713, 
53.07612, 08.80713, 
53.07613, 08.80714, 
53.07614, 08.80714, 
53.07615, 08.80714, 
53.07616, 08.80714, 
53.07618, 08.80714, 
53.07619, 08.80714, 
53.07620, 08.80714, 
53.07621, 08.80714, 
53.07623, 08.80714, 
53.07624, 08.80714, 
53.07625, 08.80714, 
53.07626, 08.80713, 
53.07627, 08.80713, 
53.07628, 08.80713, 
53.07629, 08.80713, 
53.07631, 08.80713, 
53.07632, 08.80713, 
53.07633, 08.80713, 
53.07633, 08.80713, 
53.07634, 08.80713, 
53.07635, 08.80714, 
53.07636, 08.80715, 
53.07637, 08.80714, 
53.07638, 08.80715, 
53.07639, 08.80715, 
53.07640, 08.80716, 
53.07642, 08.80717, 
53.07643, 08.80718, 
53.07645, 08.80718, 
53.07645, 08.80719, 
53.07647, 08.80719, 
53.07648, 08.80719, 
53.07648, 08.80720, 
53.07649, 08.80720, 
53.07650, 08.80721, 
53.07651, 08.80722, 
53.07652, 08.80723, 
53.07653, 08.80724, 
53.07653, 08.80726, 
53.07655, 08.80727, 
53.07656, 08.80727, 
53.07657, 08.80728, 
53.07658, 08.80729, 
53.07659, 08.80730, 
53.07660, 08.80730, 
53.07661, 08.80732, 
53.07662, 08.80733, 
53.07663, 08.80735, 
53.07664, 08.80736, 
53.07665, 08.80738, 
53.07666, 08.80740, 
53.07667, 08.80741, 
53.07668, 08.80742, 
53.07669, 08.80743, 
53.07670, 08.80744, 
53.07672, 08.80744, 
53.07673, 08.80745, 
53.07675, 08.80745, 
53.07676, 08.80746, 
53.07677, 08.80746, 
53.07678, 08.80747, 
53.07678, 08.80748, 
53.07679, 08.80748, 
53.07681, 08.80748, 
53.07682, 08.80748, 
53.07683, 08.80748, 
53.07684, 08.80747, 
53.07686, 08.80747, 
53.07687, 08.80747, 
53.07689, 08.80747, 
53.07690, 08.80747, 
53.07691, 08.80747, 
53.07692, 08.80747, 
53.07693, 08.80748, 
53.07694, 08.80748, 
53.07694, 08.80749, 
53.07695, 08.80749, 
53.07696, 08.80750, 
53.07698, 08.80751, 
53.07700, 08.80751, 
53.07700, 08.80752, 
53.07701, 08.80752, 
53.07702, 08.80752, 
53.07703, 08.80752, 
53.07704, 08.80752, 
53.07705, 08.80752, 
53.07706, 08.80752, 
53.07707, 08.80753, 
53.07709, 08.80752, 
53.07710, 08.80751, 
53.07711, 08.80751, 
53.07713, 08.80750, 
53.07713, 08.80749, 
53.07715, 08.80748, 
53.07716, 08.80747, 
53.07717, 08.80745, 
53.07718, 08.80743, 
53.07719, 08.80741, 
53.07720, 08.80740, 
53.07721, 08.80739, 
53.07722, 08.80738, 
53.07723, 08.80738, 
53.07724, 08.80738, 
53.07726, 08.80738, 
53.07727, 08.80739, 
53.07728, 08.80739, 
53.07729, 08.80739, 
53.07730, 08.80740, 
53.07731, 08.80741, 
53.07732, 08.80741, 
53.07733, 08.80741, 
53.07734, 08.80742, 
53.07735, 08.80742, 
53.07737, 08.80743, 
53.07738, 08.80744, 
53.07738, 08.80744, 
53.07739, 08.80745, 
53.07740, 08.80746, 
53.07741, 08.80747, 
53.07742, 08.80748, 
53.07743, 08.80748, 
53.07744, 08.80749, 
53.07745, 08.80749, 
53.07746, 08.80750, 
53.07747, 08.80750, 
53.07749, 08.80750, 
53.07750, 08.80751, 
53.07751, 08.80752, 
53.07752, 08.80753, 
53.07752, 08.80753, 
53.07752, 08.80753, 
53.07753, 08.80754, 
53.07754, 08.80756, 
53.07754, 08.80757, 
53.07755, 08.80758, 
53.07755, 08.80760, 
53.07756, 08.80762, 
53.07756, 08.80763, 
53.07756, 08.80764, 
53.07757, 08.80765, 
53.07758, 08.80766, 
53.07759, 08.80766, 
53.07760, 08.80767, 
53.07761, 08.80767, 
53.07762, 08.80767, 
53.07764, 08.80767, 
53.07765, 08.80769, 
53.07765, 08.80769, 
53.07766, 08.80769, 
53.07768, 08.80770, 
53.07769, 08.80771, 
